http://scholars.cornell.edu/individual/jrnl-0001244|SIGNAL PROCESSING|0165-1684||Engineering
http://scholars.cornell.edu/individual/jrnl-0001323|Ecological Modelling|0304-3800||Environmental Sciences & Ecology
http://scholars.cornell.edu/individual/jrnl-0001164|Journal Water Pollution Control Federation|0043-1303||Environmental Sciences & Ecology
http://scholars.cornell.edu/individual/jrnl-0000385|Ultramicroscopy|0304-3991|1879-2723|Microscopy
http://scholars.cornell.edu/individual/jrnl-0000167|Journal of virology|0022-538X|1098-5514|Virology
http://scholars.cornell.edu/individual/jrnl-0001616|The Annals of Applied Statistics|1932-6157||Mathematics
http://scholars.cornell.edu/individual/jrnl-0001256|Structural Safety|0167-4730||Engineering
http://scholars.cornell.edu/individual/jrnl-0001875|International Society of Microbial Ecology Journal|1751-7362|1751-7370|
http://scholars.cornell.edu/individual/jrnl-0000123|Journal of Colloid and Interface Science|0021-9797|1095-7103|Chemistry
http://scholars.cornell.edu/individual/jrnl-0001460|Transportation Research Part C: Emerging Technologies|0968-090X||Transportation
http://scholars.cornell.edu/individual/jrnl-0000971|ACS Synthetic Biology|2161-5063|2161-5063|Biochemistry & Molecular Biology
http://scholars.cornell.edu/individual/jrnl-0001609|physica status solidi (c)|1862-6351||
http://scholars.cornell.edu/individual/jrnl-0000061|Combustion Science and Technology|0010-2202|1563-521X|Engineering
http://scholars.cornell.edu/individual/jrnl-0000061|Combustion Science and Technology|0010-2202|1563-521X|Energy & Fuels
http://scholars.cornell.edu/individual/jrnl-0000061|Combustion Science and Technology|0010-2202|1563-521X|Thermodynamics
http://scholars.cornell.edu/individual/jrnl-0001032|California Agriculture|0008-0845||Agriculture
http://scholars.cornell.edu/individual/jrnl-0000919|JOURNAL OF SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNOLOGY|1939-8018|1939-8115|Engineering
http://scholars.cornell.edu/individual/jrnl-0000919|JOURNAL OF SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNOLOGY|1939-8018|1939-8115|Computer Science
http://scholars.cornell.edu/individual/jrnl-0001682|Journal of Nondestructive Evaluation|0195-9298|1573-4862|
http://scholars.cornell.edu/individual/jrnl-0000221|Talanta|0039-9140|1873-3573|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000590|Cellulose|0969-0239|1572-882X|Polymer Science
http://scholars.cornell.edu/individual/jrnl-0000590|Cellulose|0969-0239|1572-882X|Materials Science
http://scholars.cornell.edu/individual/jrnl-0000411|Equine veterinary journal|0425-1644|2042-3306|Veterinary Sciences
http://scholars.cornell.edu/individual/jrnl-0000690|The European physical journal. E, Soft matter|1292-8941|1292-895X|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000690|The European physical journal. E, Soft matter|1292-8941|1292-895X|Physics
http://scholars.cornell.edu/individual/jrnl-0000690|The European physical journal. E, Soft matter|1292-8941|1292-895X|Polymer Science
http://scholars.cornell.edu/individual/jrnl-0000690|The European physical journal. E, Soft matter|1292-8941|1292-895X|Materials Science
http://scholars.cornell.edu/individual/jrnl-0001808|Journal of International Financial Markets, Institutions and Money|1556-5068|1556-5068|
http://scholars.cornell.edu/individual/jrnl-0001359|European Journal of Operational Research|0377-2217||Business & Economics
http://scholars.cornell.edu/individual/jrnl-0001359|European Journal of Operational Research|0377-2217||Operations Research & Management Science
http://scholars.cornell.edu/individual/jrnl-0001015|BULLETIN OF THE AMERICAN PHYSICAL SOCIETY|0003-0503||Physics
http://scholars.cornell.edu/individual/jrnl-0001241|IEEE Communications Magazine|0163-6804||Engineering
http://scholars.cornell.edu/individual/jrnl-0001241|IEEE Communications Magazine|0163-6804||Telecommunications
http://scholars.cornell.edu/individual/jrnl-0000346|Hydrological Sciences Journal-Journal Des Sciences Hydrologiques|0262-6667|2150-3435|Water Resources
http://scholars.cornell.edu/individual/jrnl-0001218|IEEE Transactions on Software Engineering|0098-5589||
http://scholars.cornell.edu/individual/jrnl-0001316|Chemical Physics|0301-0104||
http://scholars.cornell.edu/individual/jrnl-0001422|JOURNAL OF MATERIALS PROCESSING TECHNOLOGY|0924-0136||Engineering
http://scholars.cornell.edu/individual/jrnl-0001422|JOURNAL OF MATERIALS PROCESSING TECHNOLOGY|0924-0136||Materials Science
http://scholars.cornell.edu/individual/jrnl-0001024|JOURNAL OF THE ACM|0004-5411||Computer Science
http://scholars.cornell.edu/individual/jrnl-0000252|Geology|0091-7613|1943-2682|Geology
http://scholars.cornell.edu/individual/jrnl-0000212|Monthly Notices of the Royal Astronomical Society (MNRAS)|0035-8711|1365-2966|Astronomy & Astrophysics
http://scholars.cornell.edu/individual/jrnl-0000401|The American journal of sports medicine|0363-5465|1552-3365|Orthopedics
http://scholars.cornell.edu/individual/jrnl-0000401|The American journal of sports medicine|0363-5465|1552-3365|Sport Sciences
http://scholars.cornell.edu/individual/jrnl-0000576|INDUSTRIAL AND CORPORATE CHANGE|0960-6491|1464-3650|
http://scholars.cornell.edu/individual/jrnl-0001079|International Journal of Mechanical Sciences|0020-7403||Engineering
http://scholars.cornell.edu/individual/jrnl-0001079|International Journal of Mechanical Sciences|0020-7403||Mechanics
http://scholars.cornell.edu/individual/jrnl-0000134|Journal of Financial and Quantitative Analysis (JFQA)|0022-1090|1756-6916|
http://scholars.cornell.edu/individual/jrnl-0001891|Journal of Trading|1559-3967|2168-8427|
http://scholars.cornell.edu/individual/jrnl-0000755|The journal of physical chemistry. B|1520-6106|1520-5207|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000247|MEMORY & COGNITION|0090-502X|1532-5946|
http://scholars.cornell.edu/individual/jrnl-0000198|Physics Today|0031-9228|1945-0699|Physics
http://scholars.cornell.edu/individual/jrnl-0001315|SCANDINAVIAN JOURNAL OF IMMUNOLOGY|0300-9475||Immunology
http://scholars.cornell.edu/individual/jrnl-0000442|Johnson School Research Paper Series|0734-306X|1537-5307|
http://scholars.cornell.edu/individual/jrnl-0001431|Applied Catalysis B: Environmental|0926-3373||
http://scholars.cornell.edu/individual/jrnl-0000504|SIAM Journal on Matrix Analysis and Applications|0895-4798|1095-7162|Mathematics
http://scholars.cornell.edu/individual/jrnl-0001386|Journal of Parallel and Distributed Computing|0743-7315||Computer Science
http://scholars.cornell.edu/individual/jrnl-0000138|The Journal of Geology|0022-1376|1537-5269|Geology
http://scholars.cornell.edu/individual/jrnl-0000187|The New England journal of medicine|0028-4793|1533-4406|General & Internal Medicine
http://scholars.cornell.edu/individual/jrnl-0000721|EUROPEAN TRANSACTIONS ON ELECTRICAL POWER|1430-144X|1546-3109|Engineering
http://scholars.cornell.edu/individual/jrnl-0000334|International Journal of Bifurcation and Chaos|0218-1274|1793-6551|Science & Technology�Other Topics
http://scholars.cornell.edu/individual/jrnl-0000334|International Journal of Bifurcation and Chaos|0218-1274|1793-6551|Mathematics
http://scholars.cornell.edu/individual/jrnl-0001711|Sky and Telescope|0307-1235||
http://scholars.cornell.edu/individual/jrnl-0001478|International Journal of Conflict Management|1044-4068||
http://scholars.cornell.edu/individual/jrnl-0001387|Journal of Symbolic Computation|0747-7171||Mathematics
http://scholars.cornell.edu/individual/jrnl-0001387|Journal of Symbolic Computation|0747-7171||Computer Science
http://scholars.cornell.edu/individual/jrnl-0000289|Separation Science and Technology|0149-6395|1520-5754|Engineering
http://scholars.cornell.edu/individual/jrnl-0000289|Separation Science and Technology|0149-6395|1520-5754|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000375|EPL (Europhysics Letters)|0295-5075|1286-4854|Physics
http://scholars.cornell.edu/individual/jrnl-0001564|Ieee Sensors Journal|1530-437X||Engineering
http://scholars.cornell.edu/individual/jrnl-0001564|Ieee Sensors Journal|1530-437X||Instruments & Instrumentation
http://scholars.cornell.edu/individual/jrnl-0001564|Ieee Sensors Journal|1530-437X||Physics
http://scholars.cornell.edu/individual/jrnl-0001810|Nanotube Therapy||2299-1026|
http://scholars.cornell.edu/individual/jrnl-0000403|American Journal of Physiology – Cell Physiology|0363-6143|1522-1563|Cell Biology
http://scholars.cornell.edu/individual/jrnl-0000403|American Journal of Physiology – Cell Physiology|0363-6143|1522-1563|Physiology
http://scholars.cornell.edu/individual/jrnl-0001219|ADVANCES IN CONSUMER RESEARCH, VOL 23|0098-9258||
http://scholars.cornell.edu/individual/jrnl-0000633|Computer Applications in Engineering Education|1061-3773|1099-0542|Engineering
http://scholars.cornell.edu/individual/jrnl-0000633|Computer Applications in Engineering Education|1061-3773|1099-0542|Education & Educational Research
http://scholars.cornell.edu/individual/jrnl-0000633|Computer Applications in Engineering Education|1061-3773|1099-0542|Computer Science
http://scholars.cornell.edu/individual/jrnl-0000528|Colloids and Surfaces B: Biointerfaces|0927-7765|1873-4367|Biophysics
http://scholars.cornell.edu/individual/jrnl-0000528|Colloids and Surfaces B: Biointerfaces|0927-7765|1873-4367|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000528|Colloids and Surfaces B: Biointerfaces|0927-7765|1873-4367|Materials Science
http://scholars.cornell.edu/individual/jrnl-0001817|International Journal of Geophys.|1687-885X|1687-8868|
http://scholars.cornell.edu/individual/jrnl-0000331|Drug News Perspectives|0214-0934|2013-0139|Pharmacology & Pharmacy
http://scholars.cornell.edu/individual/jrnl-0000735|CRYSTENGCOMM|1466-8033|1466-8033|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000735|CRYSTENGCOMM|1466-8033|1466-8033|Crystallography
http://scholars.cornell.edu/individual/jrnl-0000692|Applied Mathematical Finance|1350-486X|1466-4313|
http://scholars.cornell.edu/individual/jrnl-0001322|Mathematical Programming Study|0303-3929||Mathematics
http://scholars.cornell.edu/individual/jrnl-0001322|Mathematical Programming Study|0303-3929||Computer Science
http://scholars.cornell.edu/individual/jrnl-0001322|Mathematical Programming Study|0303-3929||Operations Research & Management Science
http://scholars.cornell.edu/individual/jrnl-0000926|JOURNAL OF RENEWABLE AND SUSTAINABLE ENERGY|1941-7012|1941-7012|Energy & Fuels
http://scholars.cornell.edu/individual/jrnl-0001812|Journal of Polymer Science Part C-Polymer Letters|0887-6258|1543-0472|
http://scholars.cornell.edu/individual/jrnl-0000315|Polymer Bulletin|0170-0839|1436-2449|Polymer Science
http://scholars.cornell.edu/individual/jrnl-0001883|Robotics and Computer-Integrated Manufacturing|0736-5845|1879-2537|
http://scholars.cornell.edu/individual/jrnl-0000162|Journal of Spacecraft and Rockets|0022-4650|1533-6794|Engineering
http://scholars.cornell.edu/individual/jrnl-0000374|Tellus B|0280-6509|1600-0889|
http://scholars.cornell.edu/individual/jrnl-0000606|Clinical Reviews in Oncology and Hematology|1040-8428|1879-0461|Hematology
http://scholars.cornell.edu/individual/jrnl-0000606|Clinical Reviews in Oncology and Hematology|1040-8428|1879-0461|Oncology
http://scholars.cornell.edu/individual/jrnl-0001784|Pattern Recognition Letters|0167-8655|1872-7344|
http://scholars.cornell.edu/individual/jrnl-0001500|IEEE WIRELESS COMMUNICATIONS|1070-9916||Engineering
http://scholars.cornell.edu/individual/jrnl-0001500|IEEE WIRELESS COMMUNICATIONS|1070-9916||Telecommunications
http://scholars.cornell.edu/individual/jrnl-0001500|IEEE WIRELESS COMMUNICATIONS|1070-9916||Computer Science
http://scholars.cornell.edu/individual/jrnl-0001192|The Annals of Statistics|0090-5364||Mathematics
http://scholars.cornell.edu/individual/jrnl-0000739|Nature Reviews Molecular Cell Biology|1471-0072|1471-0080|Cell Biology
http://scholars.cornell.edu/individual/jrnl-0000541|Microgravity Science and Technology|0938-0108|1875-0494|Engineering
http://scholars.cornell.edu/individual/jrnl-0000541|Microgravity Science and Technology|0938-0108|1875-0494|Mechanics
http://scholars.cornell.edu/individual/jrnl-0000541|Microgravity Science and Technology|0938-0108|1875-0494|Thermodynamics
http://scholars.cornell.edu/individual/jrnl-0000079|Geophysics|0016-8033|1942-2156|Geochemistry & Geophysics
http://scholars.cornell.edu/individual/jrnl-0001634|NANO ENERGY|2211-2855||Science & Technology�Other Topics
http://scholars.cornell.edu/individual/jrnl-0001634|NANO ENERGY|2211-2855||Chemistry
http://scholars.cornell.edu/individual/jrnl-0001634|NANO ENERGY|2211-2855||Physics
http://scholars.cornell.edu/individual/jrnl-0001634|NANO ENERGY|2211-2855||Materials Science
http://scholars.cornell.edu/individual/jrnl-0000499|Journal of Organizational Behavior|0894-3796|1099-1379|
http://scholars.cornell.edu/individual/jrnl-0000608|Polymers for Advanced Technologies|1042-7147|1099-1581|Polymer Science
http://scholars.cornell.edu/individual/jrnl-0001169|Journal of the Hydraulics Division-Asce|0044-796X||Engineering
http://scholars.cornell.edu/individual/jrnl-0001361|FUEL PROCESSING TECHNOLOGY|0378-3820||Engineering
http://scholars.cornell.edu/individual/jrnl-0001361|FUEL PROCESSING TECHNOLOGY|0378-3820||Chemistry
http://scholars.cornell.edu/individual/jrnl-0001361|FUEL PROCESSING TECHNOLOGY|0378-3820||Energy & Fuels
http://scholars.cornell.edu/individual/jrnl-0001862|Toxicol Appl Pharmacol|0041-008X|1096-0333|
http://scholars.cornell.edu/individual/jrnl-0000741|BMC Genomics|1471-2164|1471-2164|Biotechnology & Applied Microbiology
http://scholars.cornell.edu/individual/jrnl-0000741|BMC Genomics|1471-2164|1471-2164|Genetics & Heredity
http://scholars.cornell.edu/individual/jrnl-0000254|Interfaces|0092-2102|1526-551X|Business & Economics
http://scholars.cornell.edu/individual/jrnl-0000254|Interfaces|0092-2102|1526-551X|Operations Research & Management Science
http://scholars.cornell.edu/individual/jrnl-0001865|International Geology Review|0020-6814|1938-2839|
http://scholars.cornell.edu/individual/jrnl-0001490|Journal of Management Inquiry|1056-4926||
http://scholars.cornell.edu/individual/jrnl-0001873|Review of Business and Economic Literature|2034-7677||
http://scholars.cornell.edu/individual/jrnl-0000371|The International Journal of Robotics Research|0278-3649|1741-3176|Robotics
http://scholars.cornell.edu/individual/jrnl-0000872|Stem cell research & therapy|1757-6512|1757-6512|Cell Biology
http://scholars.cornell.edu/individual/jrnl-0000872|Stem cell research & therapy|1757-6512|1757-6512|Research & Experimental Medicine
http://scholars.cornell.edu/individual/jrnl-0001182|Polymers in Confined Environments|0065-3195||Polymer Science
http://scholars.cornell.edu/individual/jrnl-0000578|Bioresource Technology|0960-8524|1873-2976|Agriculture
http://scholars.cornell.edu/individual/jrnl-0000578|Bioresource Technology|0960-8524|1873-2976|Biotechnology & Applied Microbiology
http://scholars.cornell.edu/individual/jrnl-0000578|Bioresource Technology|0960-8524|1873-2976|Energy & Fuels
http://scholars.cornell.edu/individual/jrnl-0000950|ASTROPHYSICAL JOURNAL LETTERS|2041-8205|2041-8213|Astronomy & Astrophysics
http://scholars.cornell.edu/individual/jrnl-0001785|International Journal of Mechanical Engineering Education|0306-4190|2050-4586|
http://scholars.cornell.edu/individual/jrnl-0000026|The Astronomical Journal|0004-6256|1538-3881|Astronomy & Astrophysics
http://scholars.cornell.edu/individual/jrnl-0001547|New Astronomy Reviews|1387-6473||
http://scholars.cornell.edu/individual/jrnl-0000434|Journal of Hydraulic Engineering-Asce|0733-9429|1943-7900|Engineering
http://scholars.cornell.edu/individual/jrnl-0000434|Journal of Hydraulic Engineering-Asce|0733-9429|1943-7900|Water Resources
http://scholars.cornell.edu/individual/jrnl-0001864|Concrete International|1542-9806|2374-7641|
http://scholars.cornell.edu/individual/jrnl-0000868|EMOTION REVIEW|1754-0739|1754-0747|
http://scholars.cornell.edu/individual/jrnl-0000192|OPTICS AND SPECTROSCOPY|0030-400X|1562-6911|Spectroscopy
http://scholars.cornell.edu/individual/jrnl-0000192|OPTICS AND SPECTROSCOPY|0030-400X|1562-6911|Optics
http://scholars.cornell.edu/individual/jrnl-0000055|Bulletin of the Chemical Society of Japan|0009-2673|1348-0634|Chemistry
http://scholars.cornell.edu/individual/jrnl-0000518|NATURAL HAZARDS|0921-030X|1573-0840|Water Resources
http://scholars.cornell.edu/individual/jrnl-0000518|NATURAL HAZARDS|0921-030X|1573-0840|Geology
http://scholars.cornell.edu/individual/jrnl-0000518|NATURAL HAZARDS|0921-030X|1573-0840|Meteorology & Atmospheric Sciences
http://scholars.cornell.edu/individual/jrnl-0001174|Journal of Environmental Quality|0047-2425||Environmental Sciences & Ecology
