http://scholars.cornell.edu/individual/org82784|NATL CTR FOR ADVANCING TRANSLATIONAL SCIENCES
http://scholars.cornell.edu/individual/org74672|BOEHRINGER INGELHEIM VETMEDICA INC.
http://scholars.cornell.edu/individual/org90380|NEW YORK ASSOCIATION OF TRAINING AND EMPLOYMENT PROFESSIONALS INC
http://scholars.cornell.edu/individual/org16628|UNIVERSITY OF MASSACHUSETTS AMHERST
http://scholars.cornell.edu/individual/org27845|Human Biology, Health and Society
http://scholars.cornell.edu/individual/org47642|Center for the Study of Economy and Society (CSES)
http://scholars.cornell.edu/individual/org51992|Institute for German Cultural Studies
http://scholars.cornell.edu/individual/org33504|CHDI FOUNDATION INC.
http://scholars.cornell.edu/individual/org74143|BAYER CROPSCIENCE
http://scholars.cornell.edu/individual/org40986|Center for the Study of Inequality (CSI)
http://scholars.cornell.edu/individual/org25355|PIONEER HI-BRED INTERNATL INC
http://scholars.cornell.edu/individual/org65543|Cornell Plantations
http://scholars.cornell.edu/individual/org26363|Cornell Institute for Healthy Futures
http://scholars.cornell.edu/individual/org33642|TAITECH INC.
http://scholars.cornell.edu/individual/org98768|USDA ARS NORTH ATLANTIC AREA
http://scholars.cornell.edu/individual/org49229|CENTER FOR PRODUCE SAFETY
http://scholars.cornell.edu/individual/org65838|UNIVERSITY OF WYOMING
http://scholars.cornell.edu/individual/org33608|COLD SPRING HARBOR LABORATORY
http://scholars.cornell.edu/individual/org15582|Romance Studies
http://scholars.cornell.edu/individual/org91030|DRURY UNIVERSITY
http://scholars.cornell.edu/individual/org41566|HISTOGENICS
http://scholars.cornell.edu/individual/org24967|Office of the AUL for Central Library Operations
http://scholars.cornell.edu/individual/org90894|TOYON RESEARCH CORPORATION
http://scholars.cornell.edu/individual/org20920|Berger International Legal Studies Program
http://scholars.cornell.edu/individual/org94820|Society for the Humanities
http://scholars.cornell.edu/individual/org82705|MONSANTO
http://scholars.cornell.edu/individual/org33363|MOSIS
http://scholars.cornell.edu/individual/org75246|UNIVERSITY OF WASHINGTON
http://scholars.cornell.edu/individual/org91369|SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY
http://scholars.cornell.edu/individual/org34059|OAK RIDGE NATIONAL LABORATORY DOE
http://scholars.cornell.edu/individual/org82455|NORTHEAST COLLABORATIVE ACCESS TEAM
http://scholars.cornell.edu/individual/org98621|CARNEGIE-MELLON UNIVERSITY
http://scholars.cornell.edu/individual/org33651|IPEX MANAGEMENT INC.
http://scholars.cornell.edu/individual/org47934|Immunopathology Research and Development Laboratory
http://scholars.cornell.edu/individual/org82229|SAMUEL H. KRESS FOUNDATION
http://scholars.cornell.edu/individual/org82514|NATL HEART LUNG & BLOOD INST, NIH
http://scholars.cornell.edu/individual/org33405|NATURAL RESOURCES INSTITUTE
http://scholars.cornell.edu/individual/org17817|THRASHER RESEARCH FUND
http://scholars.cornell.edu/individual/org60543|Weill Cornell Medical College (NYC)
http://scholars.cornell.edu/individual/org92646|HE Urban Semester Program
http://scholars.cornell.edu/individual/org17239|EGG NUTRITION CENTER
http://scholars.cornell.edu/individual/org82711|LOS ALAMOS NATL LAB
http://scholars.cornell.edu/individual/org50615|US ARMY
http://scholars.cornell.edu/individual/org33077|UNIVERSITE DE SHERBROOKE
http://scholars.cornell.edu/individual/org50028|SAVE OUR SEASHORE INC.
http://scholars.cornell.edu/individual/org90651|HELMHOLTZ ZENTRUM MUNCHEN (GMBH)
http://scholars.cornell.edu/individual/org42038|ALBANY PINE BUSH PRESERVE COMMISSION
http://scholars.cornell.edu/individual/org36544|Global and Public Health Sciences
http://scholars.cornell.edu/individual/org91528|CALIFORNIA DEPARTMENT OF WATER RESOURCES
http://scholars.cornell.edu/individual/org99397|NATL AGRICULTURAL STATISTICS, USDA
http://scholars.cornell.edu/individual/org24709|NASA SHARED SERVICES CENTER
http://scholars.cornell.edu/individual/org58601|THE BOB WOODRUFF FOUNDATION
http://scholars.cornell.edu/individual/org75005|NORTHEAST AGRICULTURAL EDUCATION FOUNDATION INC.
http://scholars.cornell.edu/individual/org66116|OVARIAN CANCER RESEARCH FUND
http://scholars.cornell.edu/individual/org87966|Office of the Vice President for Alumni Affairs and Development
http://scholars.cornell.edu/individual/org25651|BALL HORTICULTURAL COMPANY
http://scholars.cornell.edu/individual/org49252|UNIVERSITIES SPACE RESEARCH ASSOC
http://scholars.cornell.edu/individual/org83746|K. Lisa Yang and Hock E. Tan Institute on Employment and Disability
http://scholars.cornell.edu/individual/org66245|AGENCY FOR INTERNATIONAL DEVELOPMENT
http://scholars.cornell.edu/individual/org65923|Naval Reserve Officers Training Corps (NROTC)
http://scholars.cornell.edu/individual/org74741|Samuel Curtis Johnson Graduate School of Management
http://scholars.cornell.edu/individual/org17301|EMD MILLIPORE CORPORATION
http://scholars.cornell.edu/individual/org50647|AMERICAN SEED RESEARCH FDN
http://scholars.cornell.edu/individual/org58129|IMPERIAL COLLEGE OF LONDON
http://scholars.cornell.edu/individual/org89963|Weill Cornell Medical College in Qatar eLibrary
http://scholars.cornell.edu/individual/org99759|SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS
http://scholars.cornell.edu/individual/org95927|Entomology
http://scholars.cornell.edu/individual/org95376|Art
http://scholars.cornell.edu/individual/org91322|German Studies
http://scholars.cornell.edu/individual/org66046|NATL INST OF MENTAL HEALTH, NIH
http://scholars.cornell.edu/individual/org56519|International and Comparative Labor
http://scholars.cornell.edu/individual/org49787|NATL INST OF DIABETES, DIGESTIVE & KIDNEY, NIH
http://scholars.cornell.edu/individual/org32730|Program on Ethics and Public Life (EPL)
http://scholars.cornell.edu/individual/org58636|SUSTAINABLE FORESTRY INITIATIVE
http://scholars.cornell.edu/individual/org50008|Kroch Library, Division of Asia Collections
http://scholars.cornell.edu/individual/org65858|UNIVERSITY OF CALIFORNIA BERKELEY
http://scholars.cornell.edu/individual/org90565|INSTITUTE OF INTERNATIONAL EDUCATION
http://scholars.cornell.edu/individual/org64002|Avon Global Center for Women and Justice
http://scholars.cornell.edu/individual/org44742|Human Development
http://scholars.cornell.edu/individual/org90262|UNIVERSITY OF VERMONT
http://scholars.cornell.edu/individual/org50767|CHINA HAN BAN
http://scholars.cornell.edu/individual/org58068|CENTRE FOR ECONOMIC POLICY RESEARCH
http://scholars.cornell.edu/individual/org34367|UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL
http://scholars.cornell.edu/individual/org98756|WEILL CORNELL MEDICAL COLLEGE/QATAR
http://scholars.cornell.edu/individual/org25350|HONEYWELL INC
http://scholars.cornell.edu/individual/org22349|Vinification & Brewing Laboratory
http://scholars.cornell.edu/individual/org74623|GALLEON PHARMACEUTICALS INC.
http://scholars.cornell.edu/individual/org58289|NINGXIA FORESTRY INSTITUTE LTD. CO.
http://scholars.cornell.edu/individual/org33736|UNIVERSITY OF VIRGINIA
http://scholars.cornell.edu/individual/org46506|Office of the Vice Provost for Research
http://scholars.cornell.edu/individual/org50364|INTERNATIONAL PERSONNEL PROTECTION INC.
http://scholars.cornell.edu/individual/org42528|Cornell Center for Animal Resources and Education (CARE)
http://scholars.cornell.edu/individual/org17024|Weill Cornell Medical College (Doha, Qatar)
http://scholars.cornell.edu/individual/org12091|Cornell Phonetics Lab
http://scholars.cornell.edu/individual/org32260|Office of the AUL for Information Technology
http://scholars.cornell.edu/individual/org24954|INSTITUT D'ECONOMIC RURALE
http://scholars.cornell.edu/individual/org72049|CIO Administration
http://scholars.cornell.edu/individual/org41695|UNITED STATES BUSINESS LEADERSHIP NETWORK
http://scholars.cornell.edu/individual/org99185|MCKNIGHT FOUNDATION
http://scholars.cornell.edu/individual/org31607|Food Science & Technology at Geneva
http://scholars.cornell.edu/individual/org90444|COHERENT TECHNOLOGIES, INC.
http://scholars.cornell.edu/individual/org35291|South Asia Program
http://scholars.cornell.edu/individual/org38185|New York State Water Resources Institute (NYSWRI)
http://scholars.cornell.edu/individual/org58575|NU-SKIN
http://scholars.cornell.edu/individual/org66442|BUREAU OF OCEAN ENERGY MANAGEMENT, REGULATION, AND ENFORCEMENT 
http://scholars.cornell.edu/individual/org73947|OHIO STATE UNIVERSITY
http://scholars.cornell.edu/individual/org99874|TOTAL S.A.
http://scholars.cornell.edu/individual/org49423|KUBOTA CORPORATION
http://scholars.cornell.edu/individual/org50725|UNIVERSITY OF BRITISH COLUMBIA
http://scholars.cornell.edu/individual/org98557|NATURAL RESOURCES CONSERVATION SERVICE, USDA
http://scholars.cornell.edu/individual/org58660|THE UNIVERSITY OF EDINBURGH
http://scholars.cornell.edu/individual/org85210|Philosophy
http://scholars.cornell.edu/individual/org82506|ARMY RESEARCH LABORATORIES
http://scholars.cornell.edu/individual/org17250|GRANT,W T FOUNDATION
http://scholars.cornell.edu/individual/org12817|Center for Research on End-of-Life Care
http://scholars.cornell.edu/individual/org32518|Cornell Institute for Women in Science (CIWS)
http://scholars.cornell.edu/individual/org34300|3D BIO CORPORATION
http://scholars.cornell.edu/individual/org49312|UNIVERSITY OF CHICAGO
http://scholars.cornell.edu/individual/org30779|Cornell MRI Facility (CMRIF)
http://scholars.cornell.edu/individual/org16466|DEPARTMENT OF ENERGY
http://scholars.cornell.edu/individual/org83526|QATAR UNIVERSITY
http://scholars.cornell.edu/individual/org42941|Cornell IGERT in Cross-Scale Biogeochemistry and Climate
http://scholars.cornell.edu/individual/org66760|NORTHWESTERN UNIVERSITY
http://scholars.cornell.edu/individual/org41951|VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY
http://scholars.cornell.edu/individual/org99472|LINCOLN INSTITUTE OF LAND POLICY
http://scholars.cornell.edu/individual/org74151|TAL APPAREL LIMITED
http://scholars.cornell.edu/individual/org99851|INTER-AMERICAN INSTITUTE FOR COOPERATION ON AGRICULTURE
http://scholars.cornell.edu/individual/org49742|GREAT LAKES RESEARCH CONSORT
http://scholars.cornell.edu/individual/org65722|GEORGIA STATE UNIVERSITY
http://scholars.cornell.edu/individual/org66270|SOUTHERN GARDENS CITRUS NURSERY, LLC
http://scholars.cornell.edu/individual/org15169|Laboratory for Elementary-Particle Physics (LEPP)
http://scholars.cornell.edu/individual/org78762|Office of Undergraduate Biology
http://scholars.cornell.edu/individual/org54786|Professional Studies
http://scholars.cornell.edu/individual/org51392|Government
http://scholars.cornell.edu/individual/org33580|HAMAD MEDICAL CORPORATION
http://scholars.cornell.edu/individual/org87997|Cornell Food and Nutrition Policy Program (CFNPP)
http://scholars.cornell.edu/individual/org62214|Feil Family Brain and Mind Research Institute (BMRI)
http://scholars.cornell.edu/individual/org44544|Office of the Dean of Computing and Information Science
http://scholars.cornell.edu/individual/org34043|BANK OF AMERICA AS TRUSTEE FOR THE PEACOCK TRUST
http://scholars.cornell.edu/individual/org33619|STEP ANALYSIS LLC
http://scholars.cornell.edu/individual/org65961|NATL INST OF DEAFNESS & OTHER COMM DISORDER, NIH
http://scholars.cornell.edu/individual/org71826|Asian Studies
http://scholars.cornell.edu/individual/org98879|SIGMA DELTA EPSILON/GRADUATE WOMEN IN SCIENCE
http://scholars.cornell.edu/individual/org32535|Institute for European Studies (IES)
http://scholars.cornell.edu/individual/org90159|RUTGERS STATE UNIV OF NJ
http://scholars.cornell.edu/individual/org17831|BAYER ANIMAL HEALTH GMBH
http://scholars.cornell.edu/individual/org17018|NATIONAL 4-H COUNCIL
http://scholars.cornell.edu/individual/org66023|DIRECTORATE FOR GEOSCIENCES
http://scholars.cornell.edu/individual/org74664|Office of the Vice President of Cornell New York City Tech
http://scholars.cornell.edu/individual/org78855|Center for Applied Math (CAM)
http://scholars.cornell.edu/individual/org83654|Human Resource Studies
http://scholars.cornell.edu/individual/org33165|NATL RADIO ASTRONOMY OBSERV
http://scholars.cornell.edu/individual/org94732|Center for Hospitality Research (CHR)
http://scholars.cornell.edu/individual/org41806|NATL INSTITUTES FOR WATER RESOURCES, USGS
http://scholars.cornell.edu/individual/org98694|SPANISH NATIONAL RESEARCH COUNCIL
http://scholars.cornell.edu/individual/org74882|AMERICAN WILDLIFE CONSERVATION FOUNDATION
http://scholars.cornell.edu/individual/org56330|Center for Healthcare Informatics and Policy (CHIP)
http://scholars.cornell.edu/individual/org57724|ILLINOIS/INDIANA SEA GRANT
http://scholars.cornell.edu/individual/org65634|DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF
http://scholars.cornell.edu/individual/org86842|Cornell Nutrient Analysis Laboratory (CNAL)
http://scholars.cornell.edu/individual/org14985|Anthropology
http://scholars.cornell.edu/individual/org25163|SMITHSONIAN INSTITUTION
http://scholars.cornell.edu/individual/org50575|WESTERN KENTUCKY UNIVERSITY
http://scholars.cornell.edu/individual/org49506|OFFICE OF NAVAL RESEARCH DOD
http://scholars.cornell.edu/individual/org82418|MARINE MAMMAL COMMISSION
http://scholars.cornell.edu/individual/org96673|Office of the Vice President for Infrastructure Properties and Planning
http://scholars.cornell.edu/individual/org41098|DAIRY RESEARCH INSTITUTE
http://scholars.cornell.edu/individual/org25487|BRADLEY FDN LYNDE AND HARRY
http://scholars.cornell.edu/individual/org74853|NATL CTR FOR NURSING RESEARCH, NIH
http://scholars.cornell.edu/individual/org42574|THE ACADEMY OF ARCHITECTURE FOR HEALTH FOUNDATION
http://scholars.cornell.edu/individual/org41752|GORDON & BETTY MOORE FOUNDATION
http://scholars.cornell.edu/individual/org90612|UNIVERSITY OF QUEENSLAND
http://scholars.cornell.edu/individual/org99450|SLAC NATIONAL ACCELERATOR LABORATORY
http://scholars.cornell.edu/individual/org33135|AGRICULTURAL MARKETING SERV, USDA
http://scholars.cornell.edu/individual/org41798|NATIONAL GRAPE AND WINE INITIATIVE
http://scholars.cornell.edu/individual/org67006|NETHERLANDS ORGANISATION FOR SCIENTIFIC RESEARCH
http://scholars.cornell.edu/individual/org25942|NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING NIH
http://scholars.cornell.edu/individual/org49191|SPACE AND NAVAL WARFARE SYSTEMS CENTER SAN DIEGO
http://scholars.cornell.edu/individual/org82079|FOOD & DRUG ADMINISTRATION, DHHS
http://scholars.cornell.edu/individual/org17767|Veterinary Library (Flower-Sprecher Veterinary Library)
http://scholars.cornell.edu/individual/org90182|BILL & MELINDA GATES FOUNDATION
http://scholars.cornell.edu/individual/org49208|AMERICAN FEDERATION FOR AGING RESEARCH
http://scholars.cornell.edu/individual/org91015|GREAT LAKES FISHERY TRUST
http://scholars.cornell.edu/individual/org74033|OFFICE OF THE DIRECTOR NIH
http://scholars.cornell.edu/individual/org42357|NEW YORK APPLE ASSOCIATION. INC
http://scholars.cornell.edu/individual/org25450|NEW YORK CORN & SOYBEAN GROWERS ASSOCIATION
http://scholars.cornell.edu/individual/org17999|NETHERLANDS INSTITUTE FOR ART HISTORY
http://scholars.cornell.edu/individual/org16399|UNIVERSITY OF ARIZONA
http://scholars.cornell.edu/individual/org93185|Atkinson Center for a Sustainable Future (ACSF)
http://scholars.cornell.edu/individual/org42495|VIRGINIA DEPT. OF GAME AND INLAND FISHERIES
http://scholars.cornell.edu/individual/org58632|STOCKHOLM UNIVERSITY
http://scholars.cornell.edu/individual/org98823|Center for Complementary and Integrative Medicine
http://scholars.cornell.edu/individual/org24678|The Ronald O. Perelman and Claudia Cohen Center for Reproductive Medicine (CRM)
http://scholars.cornell.edu/individual/org48429|Scheinman Institute on Conflict Resolution
http://scholars.cornell.edu/individual/org99162|UNIVERSITY OF CALIFORNIA RIVERSIDE
http://scholars.cornell.edu/individual/org49335|ARTHREX INC.
http://scholars.cornell.edu/individual/org57535|MALIN SPACE SCIENCE SYSTEMS
http://scholars.cornell.edu/individual/org82629|LEHIGH UNIVERSITY
http://scholars.cornell.edu/individual/org41163|INTEL CORP
http://scholars.cornell.edu/individual/org39461|Cornell Center for Comparative and Population Genomics (3CPG)
http://scholars.cornell.edu/individual/org24799|FUTURE OF LIFE
http://scholars.cornell.edu/individual/org41490|FIDIA FARMACEUTICI S.P.A.
http://scholars.cornell.edu/individual/org99916|UNIVERSITY OF CAPE TOWN
http://scholars.cornell.edu/individual/org22529|Cornell Institute of Archaeology and Material Studies (CIAMS)
http://scholars.cornell.edu/individual/org75310|PARTNERS FOR ECONOMIC POLICY
http://scholars.cornell.edu/individual/org33668|HOWARD UNIVERSITY
http://scholars.cornell.edu/individual/org16575|AMERICAN HEART ASSOCIATION
http://scholars.cornell.edu/individual/org16669|NYS DEPT OF ENVIRONMENTAL CONSERVATION
http://scholars.cornell.edu/individual/org17211|NEW ENGLAND AQUARIUM
http://scholars.cornell.edu/individual/org26007|INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE
http://scholars.cornell.edu/individual/org87556|Center for Advanced Human Resource Studies (CAHRS)
http://scholars.cornell.edu/individual/org74264|SCHOONER FOUNDATION
http://scholars.cornell.edu/individual/org94053|Physical Sciences Library (Edna McConnell Clark Library)
http://scholars.cornell.edu/individual/org31653|Office of the Vice President for Human Resources
http://scholars.cornell.edu/individual/org17399|AMERICAN QUARTER HORSE ASSOCIATION
http://scholars.cornell.edu/individual/org69632|Office of University Registrar
http://scholars.cornell.edu/individual/org99242|FLIR SYSTEMS
http://scholars.cornell.edu/individual/org41896|Office of University Communications
http://scholars.cornell.edu/individual/org99656|RAND CORPORATION
http://scholars.cornell.edu/individual/org50512|ATC-NY INC.
http://scholars.cornell.edu/individual/org66980|DREYFUS,CAMILLE & HENRY
http://scholars.cornell.edu/individual/org82303|VENTUREWELL
http://scholars.cornell.edu/individual/org58067|Microbiology
http://scholars.cornell.edu/individual/org33941|MELLON, ANDREW W. FDN
http://scholars.cornell.edu/individual/org15262|Office of the University Librarian
http://scholars.cornell.edu/individual/org54645|Division of Financial Affairs
http://scholars.cornell.edu/individual/org96024|Institute for Health Economics, Health Behavior, and Disparities
http://scholars.cornell.edu/individual/org65299|Institute for Comparative and Environmental Toxicology (ICET)
http://scholars.cornell.edu/individual/org41219|NATIONAL FISH AND WILDLIFE FOUNDATION
http://scholars.cornell.edu/individual/org41446|PEST MANAGEMENT FOUNDATION
http://scholars.cornell.edu/individual/org67136|OKANAGAN BIOTECHNOLOGY INC.
http://scholars.cornell.edu/individual/org80749|Architecture, Art & Planning NYC Program
http://scholars.cornell.edu/individual/org98474|NEW YORK UNIVERSITY
http://scholars.cornell.edu/individual/org50093|THE CLANEIL FOUNDATION
http://scholars.cornell.edu/individual/org75234|USDA ARS HORTICULTURAL CROPS RESEARCH UNIT
http://scholars.cornell.edu/individual/org70165|Center for Study of Pulsed-Power-Driven High Energy Density Plasmas
http://scholars.cornell.edu/individual/org26118|OPEN SOCIETY FOUNDATIONS
http://scholars.cornell.edu/individual/org73496|Institute for Precision Medicine
http://scholars.cornell.edu/individual/org93693|Horticulture Section
http://scholars.cornell.edu/individual/org57931|SPACE TELESCOPE SCIENCE INST.
http://scholars.cornell.edu/individual/org39076|Computational Science and Engineering
http://scholars.cornell.edu/individual/org83392|NATIONAL NUCLEAR SECURITY ADMINISTRATION DOE
http://scholars.cornell.edu/individual/org92116|Maddie's Shelter Medicine Program at Cornell
http://scholars.cornell.edu/individual/org77315|Office of the Dean of Law School
http://scholars.cornell.edu/individual/org47053|Human Dimensions Research Unit
http://scholars.cornell.edu/individual/org55272|Management and Organizations
http://scholars.cornell.edu/individual/org57874|SMITHSONIAN ASTROPHYSICAL OBSERVATORY
http://scholars.cornell.edu/individual/org24768|History
